ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,best_variant,correct_text_rank,num_variants,correct_text_mae_improvement_pct,correct_text_num_spike_samples,correct_text_underprediction_reduction
ABT,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,4,4,-1.2297989675897516,6,-0.010653559287569022
ABT,log_gk,1,90.0,target_sector_weighted,same_day_text,cross_ticker_same_day,2,4,2.228210983043099,6,0.019302649000906946
ABT,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,2,4,0.9871485381177051,6,0.008551515941736199
ABT,log_gk,1,95.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,2,4,3.666258077920577,1,0.03751532114637346
ABT,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,3,4,-2.9174068464093708,1,-0.029852632420179326
ABT,log_gk,1,95.0,target_sector_weighted,same_day_text,correct_text,1,4,5.495841229422664,1,0.05623669810179077
ABT,log_gk,1,95.0,target_sector_weighted,shifted_1_day_text,stale_20d,3,4,-2.664248148638711,1,-0.027262162888026076
ABT,log_gk,3,80.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,4,4,-2.044471069438781,15,-0.011882537699433609
ABT,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,2,4,-0.35548958467961245,15,-0.002066117958260468
ABT,log_gk,3,80.0,target_sector_weighted,same_day_text,correct_text,1,4,0.7282197646590178,15,0.0042324388622475935
ABT,log_gk,3,80.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,0.07458118066176699,15,0.00043346844283060905
ABT,log_gk,3,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,4,4,-1.8976032964288858,9,-0.013365421717375585
ABT,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,3.190740326714699,9,0.02247339585541091
ABT,log_gk,3,85.0,target_sector_weighted,same_day_text,correct_text,1,4,1.3892242292311916,9,0.009784746747970708
ABT,log_gk,3,85.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,4.0913435089290395,9,0.028816629635072626
ABT,log_gk,3,90.0,target_sector_event_weighted,same_day_text,stale_20d,3,4,-0.8711379119232553,4,-0.00807570494915244
ABT,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,1.6025529226249648,4,0.01485613746272274
